Durationinseconds,RecordedDate,ResponseId,Employment,Country,CountryOther,Gender,Age,Education,CollarColor,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,MissingData,ZeroVar,ValuesDomain,MediatorDomain,FulfillmentDomain
252,7/8/17 8:15,R_3kvVQ8p8UBfUrm8,1,1, ,2,5,4,2,5,10,10,10, ,10,10,10, ,5,10,10,10,10,10,10,10,10,10,10,10,10, , ,10,10,10,10,10,10,10,1,0,9.285714286,9.545454545,10
146,7/8/17 8:44,R_0TaK8s65X1vhDBT,1,1, ,1,2,6,4,9,10,9,9,10,6,6,7,8,5,8,8,9,9,10,7,8,9,10,5,8,10,10,8,9,5,7,9,7,7,8,0,0,8.25,8,8
550,7/8/17 8:54,R_32PcKq6uN6zWsUc,1,1, ,2,2,5,3,7,10,5,7,9,8,5,7,4,5,6,4,4,4,8,5,8,8,6,10,6,7,4,5,8,7,6,8,8,7,8,0,0,7.25,6,6.727272727
122,7/8/17 9:27,R_3iL3YjiDdI8G65K,1,1, ,1,2,6,4,5,9,8,10,8,8,5,5,5,6,5,8,10,8,9,9,8,4,5,10,9,8,9,7,9,5,8,8,4,6,9,0,0,7.25,7.25,7.454545455
127,7/8/17 9:34,R_2gCOWp00C4uxInT,1,1, ,2,2,3,1,3,8,9,7,2,10,8,9,8,6,5,6,8,8,7,7,8,9,6,10,8,9,8,7,8,7,5,7,7,8,7,0,0,7,7.333333333,7.363636364
233,7/8/17 9:55,R_1LCDUu3PC9MiLrR,1,1, ,2,3,4,4,10,10,5,5,5,0,5,8,5,8,7,10,10,3,8,7,9,1,10,10,10,10,10,8,9,7,9,7,5,8,9,0,0,6,7.333333333,8.363636364
512,7/8/17 10:00,R_3n7vIzIYxegKJqT,1,1, ,2,4,5,3,8,8,7,7,7,2,6,5,5,6,5,7,8,6,9,6,7,6,6,8,8,6,6,6,7,6,7,6,6,3,3,0,0,6.25,6.583333333,5.818181818
144,7/8/17 10:11,R_3iKKm0wLxjr9oEB,2,1, ,2,1,5,4,7,10,9,8,10,8,6,7,7,6,6,6,8,7,7,8,7,5,6,6,8,8,7,6,6,5,7,7,7,6,8,0,0,8.125,6.583333333,6.818181818
126,7/8/17 12:10,R_11dT3lwFZCnTixf,2,1, ,2,2,5,4,7,7,6,6,4,4,7,8,8,8,8,7,8,9,7,7,8,9,7,8,5,7,8,7,8,8,7,8,7,4,8,0,0,6.125,7.833333333,7
242,7/8/17 12:16,R_Y2ZpJPYGhWlH4pX,1,1, ,2,5,5,3,8,8,7,8,7,5,5,8,7,5,5,7,8,9,8,8,8,7,8,10,7,8,7,6,7,5,7,7,5,6,6,0,0,7,7.5,6.454545455
169,7/8/17 12:20,R_24Nmne8W4d38QeC,2,1, ,2,1,6,3,9,10,10,8,8,7,7,9,10,8,8,9,9,10,10,10,7,7,10,10,10,10,10,8,9,9,10,10,9,10,10,0,0,8.5,9,9.545454545
226,7/8/17 12:51,R_1q4eEsVKQC3Tc6R,1,1, ,2,2,6,4,10,8,10,10,9,9,7,9,8,9,8,8,10,10,10,10,8,9,9,9,9,8,8,8,8,8,9,10,10,9,10,0,0,9,9,8.818181818
74,7/8/17 13:43,R_2tMv3SBG24ggPui,1,1, ,1,2,4,1,6,4,6,7,6,7,8,8,5,6,5,8,5,6,5,7,6,5,5,7,4,5,5,4,6,6,7,9,7,4,6,0,0,6.5,5.833333333,5.727272727
159,7/8/17 15:24,R_3nCrtAG1QzhgdO5,1,1, ,2,2,6,4,9,8,8,6,7,8,7,7,6,5,7,5,8,7,8,8,8,8,7,9,8,8,7,5,5,6,8,8,8,7,8,0,0,7.5,7.166666667,7.090909091
241,7/8/17 15:27,R_ezLf18zYQe1UMFj,1,1, ,2,4,4,4,7,9,9,8,9,8,8,8,5,7,6,6,9,5,7,6,5,8,9,9,8,9,6,7,9,9,8,9,6,7,8,0,0,8.25,6.833333333,7.818181818
164,7/8/17 15:28,R_Qlx7ko9rDAT6fp7,1,1, ,1,3,5,1,6,9,9,9,8,5,6,5,7,6,5,6,8,10,10,10,9,10,7,9,8,9,8,9,9,6,7,10,5,6,9,0,0,7.125,8.083333333,7.818181818
141,7/8/17 15:42,R_2ZZAbCZyiRtd7EH,1,1, ,1,2,3,3,5,9,10,9,9,8,10,10,7,8,10,9,10,6,10,10,7,9,10,10,10,9,10,10,9,9,10,10,8,10,10,0,0,8.75,8.833333333,9.545454545
194,7/8/17 16:46,R_2fqGFjAB6N4Eo5Y,1,1, ,1,2,5,4,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,9,9,9,10,10,10,10,10,10,9,10,8,10,10,10,10,0,0,9.875,9.666666667,9.727272727
220,7/8/17 17:08,R_24OhucwVsS89rgR,1,1, ,2,2,3,4,6,9,9,9,9,4,8,8,8,8,9,10,10,10,9,9,10,10,10,8,10,10,10,10,9,9,8,8,9,9,10,0,0,7.75,9.25,9.272727273
203,7/8/17 17:24,R_2DZTvlj30nwb6X8,2,1, ,2,5,5,1,8,9,9,8,7,5,7,7,7,6,7,7,9,7,8,8,7,7,8,8,6,8,8,7,8,7,8,9,8,9,9,0,0,7.5,7.416666667,7.909090909
151,7/9/17 7:39,R_OIOHEcxL19NBSRr,1,1, ,2,2,6,4,9,10,10,10,10,8,8,10,7,5,10,9,8,8,10,9,8,5,9,9,10,10,9,8,8,3,7,8,7,5,9,0,0,9.375,8.083333333,7.636363636
157,7/9/17 7:39,R_VJS0r0hzOEkm4Mh,1,1, ,2,2,5,2,7,9,8,8,8,7,8,8,7,7,6,6,7,5,7,7,7,5,8,8,8,8,8,7,9,7,8,9,7,6,7,0,0,7.875,6.666666667,7.636363636
206,7/9/17 7:43,R_br55xdW3I3p6N4l,1,1, ,2,3,5,4,7,7,6,8,4,5,6,7,5,5,3,7,6,4,4,2,4,6,7,6,4,6,6,6,7,6,5,6,3,4,7,0,0,6.25,4.916666667,5.454545455
364,7/9/17 7:46,R_3MbLTNf2bsmA51q,1,1, ,2,2,5,4,10,10,10,7,8,2,8,8,8,8,7,8,10,7,7,9,10,10,10,10,10,10,8,9,9,9,9,10,9,10,10,0,0,7.875,8.666666667,9.363636364
206,7/9/17 7:54,R_3CO9D5BaneKj9kd,1,3, ,1,3,5,4,10,10,8,9,8,8,8,9,8,9,8,8,10,8,10,8,8,10,10,9,9,9,9,8,8,7,10,10,10,10,10,0,0,8.75,8.833333333,9.090909091
229,7/9/17 7:58,R_1OxgGhW1Yk6y9tU,1,1, ,1,3,5,3,9,10,10,10,9,10,9, , ,9,10,9,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,1,0,9.571428571,9.727272727,9.909090909
259,7/9/17 8:16,R_277NqzYJKJfeoRF,1,1, ,2,3,6,4,9,9,9,9,8,7,8,9,9,9,9,9,9,8,9,8,9,8,9,9,9,9,9,8,8,8,9,9,8,8,9,0,0,8.5,8.75,8.545454545
173,7/9/17 8:24,R_3QJzxxwmo9pon35,1,1, ,1,3,3,4,10,10,10,9,5,6,5,10,10,10,10,10,7,10,10,10,8,10,10,10,10,10,10,10,10,10,10,8,6,10,10,0,0,8.125,9.583333333,9.454545455
139,7/9/17 8:35,R_ufG4lZ1qCNcpEhX,1,1, ,1,4,5,3,8,8,6,7,7,3,5,7,5,6,7,7,5,8,5,8,6,7,7,5,7,7,7,7,6,7,8,5,5,6,7,0,0,6.375,6.333333333,6.545454545
353,7/9/17 9:04,R_1odOsIq6DM3wCZ1,1,1, ,1,4,3,3,9,9,10,9,5,9,5,7,9,9,7,7,9,9,9,10,10,9,9,9,10,10,5,5,2,4,10,9,10,10,9,0,0,7.875,8.833333333,7.636363636
92,7/9/17 9:05,R_3fHp2jLRkIAj0t4,1,1, ,2,1,4,2,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,0,0,8.125,8,7.636363636
195,7/9/17 9:13,R_1dGJwxu039d4Gvf,1,1, ,2,2,5,3,10,10,10,10,10,10,10,10,10,6,10,10,10,7,10,10,7,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0,0,10,9.166666667,9.818181818
134,7/9/17 9:35,R_3KGuWTYOcYyYA0N,1,2, ,1,4,5,2,7,9,9,5,3,5,3,5,3,5,5,5,7,7,6,5,5,7,7,9,7,9,7,7,7,8,8,7,4,5,6,0,0,5.75,5.916666667,6.818181818
209,7/9/17 9:43,R_1fjDGKm6bbssabR,1,1, ,1,4,3,1,7,9,9,9,10,9,10,10,10,9,10,10,10,8,9,9,9,8,9,10,9,9,8,9,9,8,8,10,9,9,9,0,0,9.125,9.25,8.818181818
181,7/9/17 9:49,R_2t06aBzlqPYGi1J,2,3, ,1,1,4,1,5,9,8,9,3,8,9,8,8,9,8,9,10,5,7,5,9,9,9,10,7,9,9,5,8,10,8,9,8,8,6,0,0,7.375,8.166666667,7.909090909
351,7/9/17 9:58,R_1hGvvJFtml1D7G9,1,1, ,2,3,4,4,9,10,10,8,9,7,6,9,8,1,9,5,6,10,9,8,2,7,5,5, ,9,8,7,7,6,8,9,5,9,10,1,0,8.5,6.25,7.8
295,7/9/17 10:03,R_qLcM33aT4e1NH9L,1,1, ,2,4,6,3,7,9,10,10,9,9,7,8,8,8,9,9,9,9,9,9,9,9,8,8,8,10,9,8,9,8,9,8,8,8,9,0,0,8.625,8.666666667,8.545454545
280,7/9/17 10:11,R_1n1n8z8jv1r1g45,1,1, ,2,2,4,2,9,8,5,7,5,5,5,6,5,4,5,5,5,5,5, ,5,5,6,6,7,9,5,5,5,5,7,9,7,5,9,1,0,6.25,5.090909091,6.636363636
173,7/9/17 10:12,R_bqIpiZjYisSlfXj,1,1, ,2,4,6,4,8,10,10,10,10,10,8,8,8,10,8,9,10,9,10,10,10,10,10,10,8,10,10,10,10,9,10,10,9,9,10,0,0,9.25,9.5,9.545454545
291,7/9/17 10:23,R_2OYGHS36rUSkaPZ,1,1, ,2,2,5,4,8,9,9,7,8,8,8,8,8,8,8,10,8,9,9,9,9,7,9,8,8,9,9,9,8,9,8,8,7,8,8,0,0,8.125,8.5,8.272727273
213,7/9/17 10:24,R_25Lui9YBy5BJNIM,1,1, ,1,3,5,3,4,9,9,10,6,5,2,10,2,6,8,8,9,6,7,4,2,10,8,9,10,7,5,3,10,8,7,8,3,8,6,0,0,6.875,6.583333333,6.818181818
180,7/9/17 10:27,R_1GxeU1LhLtNQUdN,1,1, ,1,2,6,3,8,8,8,9,9,7,7,7,3,7,5,6,8,7,7,7,7,6,8,8,7,8,7,6,6,6,7,7,7,5,7,0,0,7.875,6.583333333,6.636363636
291,7/9/17 10:56,R_1pDoCMNnolAavq2,1,1, ,2,1,5,4,6,10,10,7,10,6,4,8,6,4,8,8,9,2,7,8,8,4,8,9,8,10,10,6,8,9,8,8,5,8,9,0,0,7.625,6.75,8.090909091
165,7/9/17 11:33,R_6utGQk6kXghivPX,2,1, ,2,2,6,3,10,10,10,9,9,10,9,10,9,8,10,9,10,10,8,9,10,10,8,10,8,10,9,9,9,8,9,8,8,7,10,0,0,9.625,9.25,8.636363636
92,7/9/17 11:33,R_2BA2yIWq0MqvHqr,1,1, ,1,2,5,4,8,6,5,7,5,6,6,6,8,6,6,8,8,5,6,6,4,7,6,8,8,6,8,8,7,7,8,8,8,6,7,0,0,6.125,6.5,7.363636364
190,7/9/17 12:28,R_6RtsBYtkIMDmrxD,1,1, ,1,2,4,1,10,10,10,10,10,8,9,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,8,10,10,8,9,10,10,10,10,0,0,9.625,9.833333333,9.545454545
115,7/9/17 12:58,R_2P0RyeESXgTqcCf,1,1, ,2,1,4,3,7,7,7,7,9,9,10,7,5,3,7,4,10,8,7,3,6,6,5,8,8,8,5,6,7,6,10,6,6,6,8,0,0,7.875,6,6.909090909
136,7/9/17 13:00,R_3FLMW2OATS1aU95,1,1, ,2,4,3,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,7,7,7
183,7/9/17 13:07,R_2SovwjpeehoUT4x,2,1, ,2,5,6,4,9,10,10,10,9,9,9,10,9,9,10,10,9,9,10,10,9,6,9,9,10,10,9,8,9,9,9,9,9,9,10,0,0,9.5,9.083333333,9.181818182
287,7/9/17 13:12,R_4GX9mv2nt8PkCTn,1,1, ,2,2,6,5,7,7,8,9,8,6,5,5,4,5,5,9,6,5,7,7,5,7,6,8,6,8,8,9,7,7,6,6,6,5,4,0,0,6.875,6.166666667,6.545454545
268,7/9/17 13:26,R_2PpT9b66u1JDVuD,2,1, ,2,2,5,2,10,10,10,8,5,5,8,10,10,8,8,8,8,8,10,7,8,6,10,8,9,10,10,7,8,8,8,8,8,10,10,0,0,8.25,8.25,8.727272727
307,7/9/17 14:16,R_UJVEduD7ymYu3G9,1,1, ,1,2,5,4,6,6,6,7,5,7,5,6,5,6,5,5,6,4,4,6,6,6,6,4,4,7,7,5,5,6, ,7,4,7,6,1,0,6,5.25,5.8
110,7/9/17 14:54,R_3Jsf9C2ZmaHUtS7,2,1, ,1,1,3,2,6,6,6,5,3,6,5,5,6,4,6,6,4,6,7,5,6,6,6,5,6,6,5,6,6,6,5,6,6,5,6,0,0,5.25,5.583333333,5.727272727
372,7/9/17 14:54,R_28NvuxcAFRKQvij,1,1, ,1,3,3,1,9,9,10,6,4,1,8,7,8,6,5,4,8,9,10,8,8,7,9,9,8,9,6,7,5,3,10,10,8,9,9,0,0,6.75,7.583333333,7.636363636
208,7/9/17 15:40,R_3sBoT65CTwPpxEJ,1,1, ,2,4,4,2,7,9,9,9,9,5,6,6,5,6,6,7,7,7,8,9,5,8,9,9,9,9,9,8,9,9,9,9,7,7,9,0,0,7.5,7.166666667,8.545454545
242,7/9/17 15:55,R_sTJ2xWsBmKRL4BP,1,3, ,2,3,5,4,8,9,8,0,1,1,1,0,8,1,0,0,8,5,8,5,9,5,0,2,5,9,0,0,1,0,9,7,2,9,7,0,0,3.5,4.25,4.454545455
239,7/9/17 15:56,R_vdmvP5GChYtmMff,1,1, ,2,1,5,1,8,10,10,10,7,3,3,8,8,6,5,5,8,5,8,9,5,8,7,10,6,8,8,6,7,8,8,10,5,10,8,0,0,7.375,7,7.636363636
180,7/9/17 15:57,R_1LO6ia4loNsfaTJ,1,1, ,1,2,4,3,10,10,10,10,10,5,5,5,7,5,5,6,8,7,9,9,10,10,8,10,9,10,9,5,8,5,8,8,8,8,8,0,0,8.125,7.833333333,7.818181818
187,7/9/17 16:16,R_28YFOZY1xDV0lm6,1,1, ,1,2,6,3,8,7,9,7,8,7,9,7,9,8,8,9,8,9,9,9,10,8,8,7,10,7,9,9,8,9,9,10,8,9,9,0,0,7.75,8.5,8.818181818
416,7/9/17 16:41,R_0ON8ophMjnmwTWF,2,1, ,2,3,4,1,6,10,10,10,9,5,8,10,3,9,10,10,10,8,7,8,10,10,10,7,5,10,10,10,10,10,10,7,9,10,10,0,0,8.5,8.5,9.181818182
264,7/9/17 16:56,R_2EykodVz7d0JfpE,1,1, ,2,2,5,2,8,8,8,8,10,8,8,8,5,7,8,8,10,10,10,5,7,5,8,8,8,8,8,8,8,8,8,10,7,8,8,0,0,8.25,7.583333333,8.090909091
189,7/9/17 17:19,R_2dWSWbnMAglHyqo,1,1, ,2,2,6,2,8,9,7,6,6,4,7,7,7,6,7,7,8,8,9,9,9,5,7,9,10,8,8,8,8,7,10,9,7,8,8,0,0,6.75,7.583333333,8.272727273
842,7/9/17 17:22,R_1QlwTIBVGDYb68q,2,1, ,2,1,4,1,6,9,8,8,6,5,5,9,8,5,6,6,8,4,8,7,9,8,7,10,7,8,7,7,9,9,10,8,6,7,6,0,0,7,7.166666667,7.636363636
342,7/9/17 17:40,R_1MRG3trLrZPm1m9,1,1, ,2,1,3,1,3,10,10,10,5,5,8,10,7,7,5,10,10,7,10,10,10,10,10,10,7,10,7,7,10,5,8,10,4,10,5,0,0,7.625,8.833333333,7.545454545
257,7/9/17 17:54,R_1i8JArGW0ZeHMC8,2,1, ,2,1,4,3,9,9,10,8,9,9,8,9,10,9,9,6,8,10,8,7,9,7,8,9,9,9,7,6,7,8,8,9,8,10,9,0,0,8.875,8.333333333,8.181818182
1124,7/9/17 17:58,R_1li9nYGT3PPG9UK,1,1, ,2,3,5,3,6,6,8,8,7,7, ,7,5,7,6,8,10,8,7,8,7,7,7,9,7,7,7,7,9,8,9,7,6,5,8,1,0,7,7.416666667,7.272727273
200,7/9/17 18:22,R_21AtoF8uYJGeErW,1,1, ,2,4,4,4,10,10,10,10,10,5,10,10,10,5,8,10,10,10,10,10,6,10,10,10,10,10,10,10,10,10,6,8,9,10,10,0,0,9.375,9.083333333,9.363636364
282,7/9/17 18:37,R_3MSxqBvhFGkmeSR,1,1, ,2,3,5,3,7,9,9,8,9,5,7,8,5, ,8,5,9,6,9,8,9,7,8,9,7,9,9,7,8,8,9,8,6,9,8,1,0,7.75,7.545454545,8
318,7/9/17 19:17,R_2qfvumHTAPaReeM,2,1, ,2,2,4,2,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,5,10,10,10,10,10,10,5,5,5,10,10,10,10,10,0,0,10,9.166666667,8.636363636
178,7/9/17 19:22,R_3NwWQOXrD6rI1ym,1,1, ,2,2,5,4,8,10,9,6,10,10,10,10,8,8,10,8,10,8,10,6,7,10,10,10,10,10,8,9,9,10,10,10,10,9,10,0,0,9.125,8.75,9.545454545
167,7/9/17 19:54,R_1dhiTGV9NtzZytM,1,1, ,2,2,5,4,8,8,10,9,8,9,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,10,9,9,9,9,9,10,10,10,10,0,0,8.875,9.75,9.545454545
691,7/9/17 20:13,R_r0izkbmHmNC0zv3,1,1, ,2,3,5,4,7,9,8,7,6,4,6,5,2,6,5,7,9,6,8,9,7,6,7,8,9,8,7,7,9,7,7,6,5,7,6,0,0,6.5,6.666666667,7.090909091
145,7/9/17 20:20,R_3EsAVVshr7X4OkX,1,1, ,2,3,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,8,8,7,10,8,10,9,9,9,10,10,10,10,10,10,0,0,10,9.083333333,9.545454545
233,7/9/17 20:39,R_3itfAOWJuSkArni,2,1, ,2,2,4,2,9,8,10,9,8,7,8,9,8,8,9,9,8,9,10,8,5,7,8,8,9,9,10,9,8,8,9,8,8,10,9,0,0,8.5,8.083333333,8.818181818
725,7/9/17 20:59,R_24Ot5Oq3fzSVop6,1,1, ,1,3,5,2,9,9,8,7,8,8,7,6,7,6,7,6,7,4,5,7,8,5,7,8,8,8,5,6,8,6,8,5,4,7,8,0,0,7.75,6.416666667,6.636363636
109,7/9/17 21:28,R_1Hqb2JeeUouXPPx,2,1, ,2,2,5,4,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,7,8,8,9,8,8,8,9,9,8,8,8,0,0,8.125,8,8.272727273
167,7/9/17 21:44,R_ZeqGtEUMuzh1VpT,1,1, ,2,4,3,1,9,10,10,10,8,7,10,10,9,9,9,7,10,10,9,10,8,10,10,10,8,10,10,10,10,10,10,10,10,10,10,0,0,9.25,9.25,9.818181818
131,7/9/17 22:20,R_2BsQsgIboN3KqWu,1,1, ,2,3,5,2,8,10,9,7,9,10,9,10,10,10,10,10,10,10,10,8,8,9,10,10,8,10,10,8,9,10,10,10,10,9,10,0,0,9,9.583333333,9.454545455
281,7/9/17 23:10,R_1KpdYOtYXBgZH5c,1,1, ,2,4,5,4,7,10,10,8,5,4,6,9,8,5,8,9,8,8,10,8,10,8,10,10,10,10,8,6,8,8,10,10,5,10,10,0,0,7.375,8.5,8.636363636
118,7/9/17 23:25,R_126a9sevuSxgiR6,2,1, ,2,2,3,4,7,9,9,9,8,7,9,10,10,9,9,8,9,9,8,7,8,7,8,9,8,8,9,8,7,7,7,9,6,6,7,0,0,8.5,8.416666667,7.454545455
217,7/9/17 23:28,R_u3owiOf3hiPllRv,1,1, ,1,4,5,3,7,9,8,9,8,6,6,7,5,5,7,7,7,6,9,8,7,10,8,9,8,9,8,6,7,5,8,9,5,8,8,0,0,7.5,7.333333333,7.363636364
1336,7/10/17 0:20,R_URU3gVBawmzDeEN,1,1, ,1,3,5,3,10,10,9,10,5,5,7,3,6,2,2,9,10,8,8,8,10,1,9,10,9,9,9,7,9,3,10,5,4,8,10,0,0,7.375,6.916666667,7.545454545
174,7/10/17 1:05,R_2fKawiT3pRmJVeg,2,1, ,1,1,4,1,5,8,7,8,6,4,6,8,7,6,9,5,7,6,8,7,7,8,5,10,7,6,8,8,8,10,9,7,7,6,9,0,0,6.5,7.083333333,7.727272727
108,7/10/17 2:19,R_1Hbj2LE9K2iWyLY,2,1, ,2,1,4,2,8,10,10,6,8,9,10,10,8,9,10,10,8,10,10,10,9,10,10,10,9,10,10,9,10,8,10,10,5,8,9,0,0,8.875,9.5,8.909090909
77,7/10/17 3:49,R_22lULDBKhfWmEaJ,1,1, ,1,2,4,1,6,4,9,7,5,7,3,6,9,7,3,5,4,8,9,7,8,8,5,7,3,6,10,8,6,8,9,5,3,6,8,0,0,5.875,6.666666667,6.545454545
349,7/10/17 4:33,R_3IQYlETmv5OnEE4,1,1, ,2,2,4,2,8,9,9,9,7,9,9,9,8,7,8,8,9,8,8,8,7,5,8,9,9,8,9,8,5,9,8,7,5,7,8,0,0,8.625,7.75,7.545454545
135,7/10/17 4:57,R_2UYg38AskRtROhY,1,1, ,1,2,5,2,7,7,4,9,3,3,5,6,3,5,3,5,6,7,4,7,7,5,8,8,5,8,7,7,6,4,5,5,6,8,8,0,0,5.5,5.666666667,6.272727273
210,7/10/17 6:18,R_3O8EMOfYVRc1pTN,1,1, ,2,2,4,4,7,10,10,5,8,5,5,8,6,8,8,9,10,6,5,10,3,7,9,10,9,8,10,8,10,8,7,5,6,5,7,0,0,7.25,7.583333333,7.545454545
227,7/10/17 6:26,R_2YXFyA5qXZY0dfK,1,1, ,2,3,4,3,8,10,10,10,9,5,8,9,10,5,5,8,10,9,9,9,10,10,9,10,10,10,9,9,9,4,8,8,5,6,10,0,0,8.625,8.666666667,8
130,7/10/17 7:33,R_2b4eAgvMUPP934u,1,1, ,2,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,7,5,5,5,5,5,5,5,5,5,6,5,5,0,0,5,5.25,5.090909091
187,7/10/17 8:02,R_1nO4xxLHqDwTrEu,2,1, ,1,6,2,4,8,7,8,8,9,7,7,7,8,9,8,7,7,8,7,7,7,6,5,5,5,7,8,7,7,8,9,8,7,6,8,0,0,7.625,7,7.272727273
81,7/10/17 8:52,R_3nqHQqDyjitJzHT,1,1, ,1,3,4,2,4,6,4,6,6,5,4,5,5,7,2,3,5,5,3,4,5,6,7,6,5,3,4,5,6,5,4,5,6,5,4,0,0,5,4.833333333,4.727272727
87,7/10/17 8:58,R_1LA1NCgGs6fixHR,1,1, ,2,2,6,2,7,9,10,9,7,7,8,8,10,8,9,9,10,8,10,10,9,9,9,9,9,9,9,9,10,9,9,10,10,10,10,0,0,8.125,9.166666667,9.454545455
260,7/10/17 12:51,R_1Xj1AlORVWIWLxD,1,1, ,2,1,5,1,5,9,9,8,5,3,7,7,5,7,9,10,8,2,10,8,6,8,8,8,8,8,9,9,7,6,9,10,7,9,9,0,0,6.625,7.416666667,8.272727273
352,7/10/17 13:45,R_tVTCzJgIcnu4gtH,1,1, ,2,3,6,3,8,9,9,8,7,7,8,8,9,7,8,9,8,8,9,9,7,6,9,9,9,9,8,7,8,8,9,9,9,8,9,0,0,8,8.166666667,8.454545455
262,7/10/17 19:38,R_2dBghn5TTeWyC5m,2,1, ,1,2,4,1,7,10,8,7,2,7,7,8,5,6,5,3,7,6,9,10,7,7,7,10,10,9,8,5,7,5,10,6,8,6,10,0,0,7,6.833333333,7.636363636
293,7/10/17 21:34,R_2QG3cRqZLGmBsKw,2,1, ,2,1,5,2,7,10,9,9,2,6,7,7,8,4,0,5,10,7,10,6,8,8,6,8,5,9,8,6,7,7,2,8,2,7,8,0,0,7.125,6.666666667,6.272727273
67,7/10/17 23:27,R_2tfj6GhDI3fg9fX,1,1, ,1,2,4,3,4,3,6,6,4,5,3,5,4,6,5,5,4,6,6,4,5,5,5,4,7,4,6,6,4,6,5,4,7,6,6,0,0,4.5,4.916666667,5.545454545
429,7/11/17 3:12,R_1eXiTZtr1rt0HzP,1,1, ,1,2,4,1,8,9,8,10,7,5,8,8,7,8,8,10,7,7,9,9,7,10,8,10,8,9,10,9,10,7,7,9,8,8,8,0,0,7.875,8.333333333,8.454545455
190,7/11/17 13:30,R_1IyeU4NmKYXHgzk,1,1, ,2,2,5,2,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,5,10,10,10,10,10,10,10,7,8,8,0,0,9.375,9.583333333,8.909090909
381,7/11/17 14:15,R_1oo0LHAFp4VeEz7,1,1, ,2,2,5,4,5,8,7,9,5,7,9,8,5,7,10,9,10,6,8,9,10,8,8,8,9,9,8,7,9,8,9,9,9,8,8,0,0,7.25,8.166666667,8.454545455
414,7/11/17 15:29,R_1fdd5qwIY0bJWIB,1,5, ,1,3,6,4,8,6,8,5,6,8,5,8,7,8,7,5,9,8,7,7,6,8,8,9,6,7,5,6,7,9,7,8,7,5,7,0,0,6.75,7.416666667,6.727272727
107,7/11/17 19:55,R_3IRUyS1Z6NCaYD6,2,1, ,2,1,6,4,5,9,9,7,7,8,7,6,4,6,5,8,8,8,8,9,8,9,9,10,10,10,9,9,9,10,8,7,8,6,7,0,0,7.25,7.666666667,8.454545455
108,7/11/17 21:00,R_qCw9DoU2lRGu4wN,2,1, ,2,1,4,3,3,6,3,5,6,3,7,4,7,4,5,7,3,6,4,6,2,5,7,2,5,5,3,6,5,8,2,6,3,5,7,0,0,4.625,4.833333333,5
123,7/11/17 23:34,R_5hi1pAoBn8mLRq9,1,1, ,1,2,4,3,8,9,8,8,8,8,8,8,9,7,8,8,7,8,7,8,7,8,7,8,8,8,8,8,9,8, ,8,8,8,9,1,0,8.125,7.666666667,8.2
69,7/12/17 9:00,R_1l0ouosHg7l4QmG,1,1, ,2,2,5,4,7,7,8,8,7,8,8,8, ,8,8,8, ,8,7,8,9,8,8,8,8,7,6,8,8,8,8,7,8,8,8,1,0,7.625,8,7.636363636
198,7/12/17 9:09,R_2ylJ1WR7Rm283yn,1,1, ,1,4,4,1,5,8,8,9,9,8,7,8,6,8,7,8,9,8,9,8,9,8,8,10,7,8,8,8,9,8,7,8,8,7,8,0,0,7.75,8.166666667,7.818181818
214,7/12/17 10:29,R_1eWdJaOuOKsjlPZ,1,1, ,1,2,5,3,6,9,9,10,9,5,8,5,5,8,8,10,10,9,7,9,6,9,8,10,10,10,9,8,8,4,5,6,7,8,8,0,0,7.625,8.25,7.545454545
161,7/12/17 14:31,R_21uf6qljpCjcwRF,1,1, ,2,2,5,4,10,10,10,6,5,10,7,7,10,10,7,10,7,10,7,10,10,6,8,8,10,10,10,7,10,7,10,6,6,7,7,0,0,8.125,8.583333333,8.181818182
356,7/12/17 15:31,R_ymfgEHO1X85bFeh,1,1, ,2,3,5,4,4,7,8,5,7,5,4,7,8,9,4,4,9,8,8,6,5,9,5,9,5,4,5,8,6,7,9,5,7,3,3,0,0,5.875,7,5.636363636
223,7/12/17 18:40,R_2Yy9Ji5ymPEqMdl,1,1, ,2,2,6,3,7,8,10,8,8,8,7,8,9,7,9,8,10,9,9,8,7,8,8,9,8,9,8,8,9,9,9,9,9,8,8,0,0,8,8.416666667,8.545454545
